gene	r_squared	pvalue	pc1_r_squared	pc1_pvalue	pc1_2_r_squared	pc1_2_pvalue	pc1_3_r_squared	pc1_3_pvalue	pc1_4_r_squared	pc1_4_pvalue	pc1_5_r_squared	pc1_5_pvalue
GLIS1	0.00147493207516425	0.43244825038973	0.0496544492398226	0.589254238045222	0.0507662639761535	0.601678032067075	0.221249767689849	0.152679749596578	0.226146086175732	0.141878068087288	0.379030342394991	0.582625357763937
CHRNA9	0.000295294101873088	0.725478741905901	0.000376322149562534	0.732004555117578	0.00215954892570149	0.73475102195569	0.01863563791312	0.774405401808128	0.0273929204447148	0.76364025181716	0.0287482023048108	0.766935245480744
PODN	0.00327891180047159	0.241606439941843	0.0518358363489562	0.439225013164761	0.136882547156047	0.686036313444243	0.481359744164333	0.920137179682703	0.482635840949062	0.930050851179795	0.57778029277846	0.846751625752304
STAG3L3	0.00218628951408619	0.339114521253229	0.03534043643389	0.301504322851813	0.0406407795834606	0.291521333310897	0.117264509512615	0.292802277846458	0.427080572519179	0.107124208978028	0.526963071342395	0.17577473848774
RALGAPA1	0.0139644161153411	0.0153901513215618	0.191587968288987	0.0238423287957872	0.480554069915312	0.345923903815384	0.532646057391337	0.42300953700453	0.534015873455729	0.443354658255698	0.569667732027994	0.647845788657817
WBSCR16	0.000584413341493627	0.621286105885384	0.38948863455481	0.508060837866992	0.412379540160255	0.409905407859888	0.444019154330327	0.637207383615942	0.445852676498459	0.697700394048645	0.445864385367334	0.698751091648379
TRHR	0.00121673842262025	0.475876562822698	0.00597102196083257	0.492493295193833	0.0352679458690669	0.452203840332555	0.035846788757187	0.4562477342884	0.0471703046840002	0.520180514915843	0.0569291543561992	0.633404952230917
ATP2A2	0.0028245833389959	0.277166069777048	0.386057857907888	0.720560883592073	0.399543005464992	0.859716418460415	0.475533142839678	0.823223773363797	0.47752770462846	0.85720789331943	0.477530965373172	0.853840346095725
ZWILCH	0.00180869788241178	0.384641146718087	0.142279340419831	0.208796951756953	0.293205670059797	0.214874821843923	0.359870216408925	0.537691520581884	0.362975059634676	0.497130438400284	0.36867540314361	0.53486961387157
SNAPC5	9.40215780731413e-06	0.950042673466018	0.0218461147553975	0.802644593345435	0.025579710880282	0.759956628639763	0.0264544520367544	0.773012645250913	0.0287925478245286	0.778126024545484	0.0351358938909227	0.813902279912331
LINGO2	0.00126799963956413	0.466721987730124	0.017677245369219	0.57735112201404	0.0939822483693855	0.417641640672914	0.0975526718419977	0.412835483448746	0.11127416899205	0.325624058817667	0.127293607320608	0.32600303919733
SLC26A9	4.25886624876059e-05	0.893919742723155	0.00490269101548536	0.928235306737236	0.0870099261527714	0.823674253127837	0.0886896546032059	0.829349961635422	0.0895302704974375	0.783529967101263	0.0988578243621194	0.783028295017757
MFSD4	0.0110764592565175	0.0310493497152163	0.0161609510955687	0.0299207925259852	0.130214831318398	0.0485430358861672	0.130215169471941	0.0493274946846988	0.176952688465795	0.0400169422098872	0.177274868940475	0.0409686035201627
GOLT1A	0.0136700114130831	0.016520507669365	0.15615702046488	0.103689375303531	0.171760957685695	0.147454959090436	0.223313693388717	0.11176324653098	0.22602924373474	0.114568242705899	0.226032641698102	0.115076811098208
AKIRIN1	6.25592332394557e-05	0.871609269549328	0.126360339154436	0.627205619361133	0.246587169507617	0.698927571795673	0.247671159949909	0.716316186663746	0.24992726808123	0.709960935654537	0.252370739679244	0.736211483235124
ANGEL2	0.023292352370018	0.00170791740239146	0.0958138448462559	0.00413089247645538	0.256739214238614	0.0250442129143802	0.282394114327562	0.0322177091601396	0.298613972992382	0.02916797260594	0.31189827838375	0.0407783206806566
KY	0.000122312068776051	0.821214413717476	0.00395011496775939	0.918661912932357	0.0343208408279331	0.749253276158074	0.0388308900295403	0.768053955882544	0.0696392077023622	0.885164313944076	0.0795578491512519	0.915230043399367
ZNF266	0.10654459703265	6.97076685965779e-12	0.131235884128897	2.89740401129263e-12	0.131317024061389	3.05049144209162e-12	0.168532080334443	1.35941965845768e-13	0.305210156883499	2.02666754116371e-16	0.377642099162853	5.53348198722062e-17
SLC29A2	0.00329640174011338	0.240352979827381	0.0171092575854405	0.183650431705722	0.0355378126612497	0.250174327046297	0.0701551475826776	0.219347003294241	0.0707779753212779	0.233983240719221	0.0717454544419868	0.219459833989617
B3GNT1	0.000748383187076313	0.57610910330489	0.0729476380429264	0.567763818996883	0.137926616692577	0.532721614310287	0.161358142014041	0.590831621262139	0.163062170448986	0.585461865496813	0.163410546532275	0.606365957369526
TMEM167A	0.00220166140373345	0.337420400251539	0.218200957650335	0.177565779121126	0.242264057102127	0.227550348812082	0.251197648432517	0.223793977408026	0.294791721416933	0.435795917713432	0.310138372516119	0.271359352412508
SH3PXD2B	0.000658122108801223	0.600092340110657	0.0611885201129034	0.495132162679871	0.128461189335304	0.549674816152911	0.274363661580185	0.238698992202378	0.287549550978627	0.16603095473552	0.535090288369995	0.206131076745371
LARP7	6.28688874588004e-05	0.87129466282727	0.0120350584070474	0.865692515868153	0.0197355606818437	0.947349683984768	0.0249838755898753	0.964124718496175	0.0250586833987368	0.962587156708422	0.113677252115597	0.947556049678569
SRP72	0.000788923680216103	0.56595018097779	0.201439554969235	0.83608206307508	0.255538686611341	0.685112487821914	0.32825629197233	0.530148442655276	0.330154927871742	0.534709455445792	0.331323950278177	0.51940227210384
PCP2	0.0153512671514853	0.0110399687252658	0.353591562304336	0.00462005159027684	0.434347978128856	0.00301404411897771	0.436404436609232	0.00292146364475239	0.453712607337725	0.00167992727112172	0.465619943056494	0.000670860881985535
RIN1	0.000163410671222114	0.793932166860794	0.266466281126804	0.149132354210111	0.266468154278967	0.149547969061822	0.277570761266686	0.176895525810751	0.277570794364506	0.178595781389616	0.29751424013428	0.14418432841047
C4orf26	0.00183593162053361	0.381082594216625	0.00404288834471737	0.362262793572034	0.0323019275015689	0.437228077484345	0.0541627628919372	0.380572380850896	0.0705750672547531	0.389532571753783	0.100192452234943	0.303724010559127
THAP6	6.01881695767661e-05	0.874045211138538	0.109723908655706	0.781602839280109	0.312750621128006	0.864670445149678	0.344568412976498	0.657846432171405	0.347789481346365	0.636170500581267	0.435466659722028	0.759952498963558
CEP135	0.0344137859567625	0.000131451132288056	0.242595177785633	0.000433172185631501	0.248191883986127	0.00073644644587039	0.252814185876531	0.000634319355207658	0.266917458421593	0.000594994999591339	0.409423295418133	0.00482049763494983
EMR1	0.00735382735777142	0.0791839580957664	0.00767775551812897	0.0787685273061396	0.0428424599902192	0.061577783888016	0.179702221668807	0.133266128782895	0.259853703442571	0.0868374326362422	0.298928042819714	0.0443637430365361
PDE12	0.0032296862976115	0.245177169165648	0.244215902809009	0.0440035914295385	0.286509479542675	0.0385763130482841	0.339406457133563	0.0225747120239767	0.344437589177232	0.0195644131899762	0.354258943651412	0.0205590403946289
DNAH12	0.0010895554190727	0.499905159518846	0.00123009242675998	0.503313765102116	0.0103391861352588	0.499096456537794	0.0105974984496526	0.489778585396298	0.0115085671965153	0.515292543312889	0.0115603388754717	0.517270800220172
NDUFA11	0.000216837225576498	0.763492505230934	0.591630988221209	0.462627539329128	0.663646864064106	0.200907314385593	0.678809714750501	0.181411883156525	0.678854958668747	0.181728666420963	0.685027203069209	0.223932741825316
RSRC1	0.0158750971623948	0.00974437040525067	0.299910394109305	0.00164044575147016	0.352134807122657	0.00203905662762595	0.405000901406949	0.0015529490069617	0.406859009979143	0.00147375046145516	0.408919851226358	0.00205514988461892
RAB1B	2.0046341737317e-05	0.927107518258157	0.0877674875577133	0.912941003836129	0.112263365540213	0.72100527666819	0.136370445775522	0.560872755911512	0.144968150003279	0.559741495588374	0.145283199628451	0.554363622084625
PTDSS2	4.33798000295935e-05	0.892944848409797	0.397987989431335	0.515366453459819	0.398482742411551	0.514803706009412	0.433881956681358	0.299071011899613	0.438121853518421	0.305675751299362	0.438442264153397	0.313534350575027
SEZ6L2	0.00247432589435172	0.309148003842387	0.0189080040426698	0.283980242188463	0.0612596776552501	0.249599651687604	0.106620520386429	0.225925501165029	0.143717054513787	0.382788663209725	0.144881213749461	0.34773205454549
OR5R1	0.000858837155844199	0.549218608435386	0.00250438200895632	0.524302663542349	0.00478668617551823	0.505707353011287	0.00687911816175277	0.504695157614234	0.0425999239412681	0.479472821688757	0.0631918368126492	0.518780138667466
GPR149	0.00367883915764222	0.214804086440809	0.00398578156083778	0.217117152289424	0.0752485376664108	0.127138430811601	0.0754235848938637	0.128315682819894	0.114077926051106	0.121610564987195	0.116827364738685	0.126042253094306
DHX36	0.0123529907622027	0.022723712765199	0.338448719116977	0.00699020175613017	0.456690781095021	0.00348870979075113	0.469656265675877	0.00553785359862561	0.474105335784104	0.00431317979081788	0.475593534179756	0.00355174628232657
ZIC4	0.00107243042280947	0.503295628345943	0.00990424898706931	0.493161614121539	0.22995757505748	0.791090398974626	0.233130916807983	0.887650379457049	0.288107825154395	0.768481758760097	0.299245591862486	0.917085382916059
FBXW8	0.0336313417432327	0.000157305201991284	0.122861209270143	1.63196725185395e-05	0.22971137677215	5.85388960942774e-06	0.253206507075978	1.77745254037794e-06	0.306824847282709	7.89635802292253e-07	0.312066215957978	1.75385215421623e-06
CA5A	0.00016171629127632	0.794979423759656	0.0322328025479844	0.666612264144665	0.033754446640695	0.665026420502572	0.0402575670615549	0.675775877903438	0.0521826207082749	0.611262517503106	0.0582952720592921	0.584575828357601
KLC2	0.00194778507952389	0.366942048223323	0.0498335769057019	0.475702712609156	0.0630536804185418	0.393954394876517	0.115077257510419	0.38292740493359	0.131117481212238	0.277973040170253	0.137079502557525	0.273597076615953
SLC22A1	0.00247055093028126	0.30951780532433	0.0161726689105357	0.370566613177327	0.0307333906708554	0.442699731025895	0.0418452197469267	0.473402465815256	0.0418513373718466	0.47334736848037	0.0513669014008982	0.54411709270335
DSG4	0.00220487633794765	0.337067518796403	0.0278656169359695	0.312932158084972	0.0283862387487715	0.313943940215084	0.0359291934174281	0.346085940411652	0.0429275535557004	0.340539646931505	0.0664001927181543	0.219790008279967
VCPIP1	0.000747885980254368	0.576235920738277	0.215522811277838	0.355411218254747	0.215585954382752	0.355449700402323	0.248757825201002	0.38250839676863	0.272825639984452	0.428315152515628	0.305702751211655	0.652828616219826
MRPS22	0.00187373121897022	0.376219927031189	0.00264677519211425	0.35009327060653	0.334217519616223	0.621613353007459	0.402259999598551	0.640179470539121	0.44244819940651	0.778754609117363	0.446222846489672	0.859718359619642
PACS1	0.00591154992829792	0.115640073495846	0.00946982784245847	0.103990784921392	0.0112456719323547	0.106544883798491	0.0278998749768017	0.151233466718877	0.0279998554503693	0.149180893838911	0.0315841015899105	0.148498683350895
SH3BP5L	0.0055117241395584	0.128749919987394	0.099429623294295	0.235509220480924	0.10636286216539	0.241307062584504	0.118423557846932	0.296419993761781	0.177977386889426	0.352744491164443	0.177993495248048	0.353158046650639
YPEL2	6.71714569422686e-07	0.986638949190443	0.041266348369247	0.952166895886507	0.218372620310326	0.951991675749879	0.241316596120749	0.894515260725906	0.2417008147678	0.889575006653253	0.242689495168397	0.904095790641502
CADM2	0.000205565516085011	0.769543689682438	0.00831264358168705	0.859734097009542	0.0340819825473455	0.956870691138764	0.0383100594620035	0.933046087036661	0.0445166772007469	0.935626952985886	0.0454136528375811	0.941150805023568
PSMD2	0.00242442493303445	0.314083145811973	0.0318710715394195	0.269994831976076	0.307547180323353	0.596124312412382	0.385202279598745	0.660400496265903	0.414480615833198	0.519757422025258	0.417490540373853	0.596247231623786
FAM182B	0.214517720895743	1.0119497468265e-23	0.239066127737833	6.54211656174835e-25	0.260005883891909	4.03988321764173e-25	0.260165791991995	5.56207462470721e-25	0.329467213885671	2.27376865982667e-24	0.329497239567294	2.58265745640879e-24
FAM131A	2.94317731588574e-06	0.972036723577684	0.143781630557958	0.430511856074628	0.15235647729618	0.441981866628998	0.152439246094407	0.452760760036756	0.200615676655163	0.499287472262259	0.205764245082322	0.436679915420548
PARL	0.00123550048241967	0.472492567100848	0.0560247312790733	0.314338197848908	0.329280666658277	0.503236370506896	0.364415270908893	0.801886851464721	0.38754795535699	0.855849689464799	0.388028710946659	0.853558349328913
PCCA	6.85773946062253e-05	0.865631369887373	0.0200510006875052	0.809606435120611	0.0481682307627951	0.73699577034317	0.0481839378619878	0.736119089333999	0.0523263858629785	0.768338200891582	0.0565783150365991	0.819707562586937
HIGD2B	0.00697044377136493	0.0874686543041798	0.0416645591857192	0.055915407734055	0.0446236514238976	0.0472036867819799	0.0566981075820692	0.0633127023516017	0.0599571960220773	0.0518371534354585	0.0601764625128184	0.05321684222785
NPPA	0.000450433958686829	0.664503797048594	0.10368521929179	0.621063429781788	0.110095187761633	0.673054065650439	0.170162388326333	0.529553666878414	0.241382533157676	0.631487890592547	0.281841215014846	0.365190630664772
ZNF408	0.000878128296636903	0.544764739585576	0.481256909377264	0.118374547108882	0.484176998740707	0.167673583657432	0.486513678099134	0.18332048183726	0.540920581743346	0.143783680771248	0.541637262886941	0.137323184744956
CTDSP2	6.34667070459616e-06	0.958946483038374	0.163896441302385	0.441029455581737	0.235873792620778	0.653946816327187	0.310414040132511	0.85573372531874	0.345332720207104	0.77018249821266	0.355210676706406	0.794626131964603
CKAP5	0.015453316722378	0.0107744450924289	0.290948469348956	0.0298014473645769	0.398813295588326	0.0692008622998167	0.540429186810452	0.0168514524084225	0.570035163667803	0.0307981998897789	0.583637223248508	0.0366787234424084
C1orf127	0.00153225563945789	0.423635526292573	0.0273531970695988	0.39358147870167	0.0335231410827805	0.378769844610472	0.0361829921510246	0.378555998215347	0.0392065940111923	0.344148596031835	0.0487941899624834	0.404723205927145
CHST1	0.0046233319117397	0.164243060980995	0.0159851639045854	0.185329398319269	0.0485845495872524	0.208931233097952	0.0554431947719861	0.208909424909742	0.0687903138302453	0.229977365797935	0.0751335815947831	0.278695582230076
GOLGA8A	0.00164236863607663	0.40744173607894	0.0555354647518113	0.612848499939668	0.0564043208033263	0.616345163424011	0.154277648351963	0.798408786348425	0.32915853388812	0.28088440246737	0.375230266345697	0.286988991294947
TP53I11	0.000567017094935841	0.626529150646281	0.0172918045511997	0.736648727236341	0.131754022905238	0.525098342638342	0.133353756498942	0.533592602519539	0.133426832707093	0.522930309705231	0.136011547775561	0.51348116599591
PHYHD1	0.0271887540725981	0.000692781375137097	0.22085789259115	9.16891445973405e-06	0.363312691899135	7.80354476288167e-06	0.368003725778823	6.81818685367667e-06	0.376617563869594	1.02384163851766e-05	0.379337071194007	1.41880795442693e-05
CATSPER1	0.0104405187780847	0.0363237946518274	0.0504103716997962	0.0490552624664189	0.0605336638960225	0.0446555306013609	0.0777300860868805	0.0395438806558271	0.131570868085309	0.0778187629092391	0.15738840650514	0.081421100574376
